4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
4, via a crafted web site
5, via a crafted web site
1, via crafted page content
4, via a crafted web site
4, via a crafted URL
4, via a crafted URL containing a valid meeting ID
3, by uploading a large file.
0, by reading the Authorization header in a redirected request.
2, by reading the Proxy-Authorization header in a redirected request.
4, via a symlink attack on (1) control_process.pid or a (2) generation-* file.
4, via a symlink attack on (1) control_process.pid or a (2) generation-* file.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2014-1831.
4, via a crafted .orig.tar file
3, by adding a semi-colon in their username or password.
0, by watching the process table.
0, via a full pathname in the image_path parameter in a cancel action.
1," via vectors related to """"checking new comments."""""
4, via a symlink attack on /tmp/toto.fdf.
2, via the keywords parameter in a do_search action
4, via a Move action with a .. (dot dot) in the src parameter.
4, via a Go action with a .. (dot dot) in the search-bar value.
4, via a Properties action with a .. (dot dot) in the src parameter.
1, by leveraging failure to properly sanitize the environment.
1, via vectors involving the gdb method.
2, via the track parameter.
2, via the (1) capcheck parameter to directories.php or (2) keyword parameter to proxy.php.
4, via a symlink attack on a temporary file.
3, via vectors involving a drag-and-drop operation.
4, via a symlink attack on a temporary file.
2, via the (1) Phone
0, via a crafted filename in an import action.
5, via a crafted library clone that leverages IFRAME script execution and waits a certain amount of time for an OnJsPrompt handler return value as an alternative to correct synchronization.
4, via a crafted library clone that leverages IFRAME script execution and directly accesses bridge JavaScript objects
2, via the name field to groups/create/step/group-details.  NOTE: this can be exploited without authentication by leveraging CVE-2014-1889.
3, by leveraging a missing permissions check.
4, via unspecified vectors.
2, via the requested URI in a default action.
3, by uploading a file with a double extension
2, via the (1) m parameter to lb_status.php; (2) msg parameter to vc_chatlog.php; n parameter to (3) channel.php
4, via a .. (dot dot) in the s parameter to ls/rtmp_login.php or (2) delete arbitrary files via a .. (dot dot) in the s parameter to ls/rtmp_logout.php.
4, via a negative length value
4, via a blank username and password.
2, via the (1) topic parameter to sw/add_topic.php or (2) nick parameter to sw/chat/message.php.
2, via an update action to sw/admin_change_password.php or (2) unspecified victims for requests that add a topic or blog entry to sw/add_topic.php.  NOTE: vector 2 can be leveraged to bypass the authentication requirements for exploiting vector 1 in CVE-2014-1914.
1," via vectors related to """"option injection through positional arguments."""" NOTE: this vulnerability exists because of an incomplete fix for CVE-2013-7323."
4, via unspecified vectors.
2, via the text parameter to index.php/guestbook/index/newentry.
2, via the add_value parameter.
4, via a large number of layers in a PSD image
4, via unspecified vectors.
4, via unspecified vectors.
4, via unspecified vectors.
4, via a crafted PSD image
2, via unknown attack vectors.
2, via unspecified vectors
2, via unknown attack vectors.
2, via vectors related to the ESR application and a DIR error.
5, via unspecified vectors.
4, via a crafted filename.
5, via unspecified vectors.
3, via unspecified vectors.
4, via a crafted filename.
3, via unspecified vectors.
4, via a crafted filename.
4, via Deco-mail emoticon POP data in an e-mail message.
2, via the Make field in IPTC Exif metadata within an image uploaded to the Community plugin.
4, via unknown vectors.
5, via unspecified vectors.
4, via a URL in the back url (back_url parameter).
4, via a crafted application.
3, via unspecified vectors.
4, via unspecified vectors.
2, via unspecified API calls.
3, via unspecified vectors.
3, via unspecified vectors.
4, via unspecified vectors.
5, via unspecified vectors.
4, via unspecified vectors.
3, via unspecified vectors.
4, via a crafted response.
0, by leveraging the ability to read system log files.
4, via unspecified vectors.
4, via unspecified vectors.
2, via the TID parameter.
4, via a large number of entries in the ContextColor value of the Fill attribute in a Path element.
4, via a crafted xmlrpc API request to (1) unsubscribe_forum.php or (2) unsubscribe_topic.php in mobiquo/functions/.
2, via the PATH_INFO to shared-apartments-rooms/.
3, by uploading a file with an executable extension
2, via the request parameter.
1, by leveraging use of HTTP to download configuration information from v.percona.com.
2," via unknown vectors related to """"an unauthenticated execution path."""""
2, via the i parameter.
0, via IKEv2 packets that lack expected payloads.  NOTE: this vulnerability exists because of an incomplete fix for CVE 2013-6466.
5, by uploading a file with an executable extension
2, via the value parameter.
2, via the username when (1) logging in or (2) creating an account in the old interface
0, by leveraging an insecure OpenID implementation.
4, via unspecified vectors.
4, via a crafted HTTP Host header.
2, via unspecified vectors
4, via unspecified vectors.
3, by configuring a job to trigger another job. NOTE: this vulnerability exists because of an incomplete fix for CVE-2013-7330.
2, via the job name.
4, via unspecified vectors.
0, by reading the HTML source code
4, via unspecified vectors.
4, via vectors related to failed login attempts.
2, via the iconSize cookie.
0," via vectors involving the """"override"""" of Jenkins cookies."
4," via a """"remote cause note."""""
1, via vectors related to heapDump.
0, via a full pathname in the file parameter to FileManager.aspx.
4, via a crafted packet
2, via the subject of an email
3, by leveraging a failure in e-mail auto configuration for external accounts.
3, by leveraging failure to use directory masks when creating files on Samba and NFS shares.
2," via the """"a"""" parameter."
2, via the (1) username or (2) password parameter.
3, by using a .php filename in an upload_files action to the uploadFiles command
4, via an e-mail attachment that leads to creation of a .php file with a certain client_id pathname.
2, via the (1) tar
2, via the title parameter in an add_forum action.  NOTE: the original disclosure also reported issues that may not cross privilege boundaries.
2, via the action parameter
4, via a Trojan horse catfish.py in the current working directory.
4, via a Trojan horse bin/catfish.py under the current working directory.
1, via malformed SNMP packets
1, via unspecified parameters
1, via crafted SIP messages
4, via a malformed IKEv2 packet
1, via crafted HTTP requests
0, via an unspecified parameter
2, via unspecified parameters
1, via unspecified parameters
2, via unspecified parameters
2, via an FTP session that uploads a modified SLBL database file
0, via an unspecified parameter
2, via unspecified vectors
1, via unspecified vectors
0, via an unspecified parameter
4, via a series of (1) Virtual Switching Systems (VSS) or (2) Bidirectional Forwarding Detection (BFD) packets
4, via a crafted URL
4, via a crafted URL
4, via a TCP FIN attack that triggers file-descriptor exhaustion
4, via a TCP FIN attack that triggers file-descriptor exhaustion and a failure to open a CAL pipe
4, via a crafted HTTP URI
1, via crafted Main Mode packets
3, via vectors related to unenforced access constraints for .wav files and the audio/x-wav MIME type
4, via a crafted JavaScript file
2, via unspecified parameters
1, via crafted SIP packets
4, via a malformed DHCPv6 packet
1, via crafted SIP packets
1, via crafted SIP packets
1, via crafted SIP packets
1, via crafted packets
1, via crafted packets
1, via crafted packets
1, via crafted SIP packets
1, via crafted SIP packets
1, via crafted SIP packets
1, via crafted SIP packets
1, via crafted SIP packets
1, via crafted SIP packets
1, via crafted DNS response packets
0, by using the commands as arguments to internal system scripts
0, by using the commands as arguments to tshell (aka tcsh) scripts
1, via crafted SIP packets
1, by leveraging improper handling of the u-boot compiler flag for internal executable files
4, via crafted H.225 packets
