CVE-2020-10374, Paessler PRTG Network Monitor 19.2.50 to PRTG 20.1.56 allows unauthenticated remote command execution via a crafted POST request or the what parameter of the screenshot function in the Contact Support form.,,,,,A webserver component
CVE-2020-10375, New Media Smarty before 9.10,,,,,
CVE-2020-1038,Windows Routing Utilities,,,, improperly handles objects in memory,denial of service
CVE-2020-10381, the MB CONNECT LINE mymbCONNECT24 and mbCONNECT24 software in all versions through 2.5.0,,,,,
CVE-2020-10382, the MB CONNECT LINE mymbCONNECT24 and mbCONNECT24 software in all versions through 2.5.0,,,,,
CVE-2020-10383, the MB CONNECT LINE mymbCONNECT24 and mbCONNECT24 software in all versions through 2.5.0,,,,,
CVE-2020-10384, the MB CONNECT LINE mymbCONNECT24 and mbCONNECT24 software in all versions through 2.6.1,,,,,
CVE-2020-10385, the WPForms Contact Form (aka wpforms-lite) plugin before 1.5.9 for WordPress.,,,,,stored cross-site scripting (XSS)
CVE-2020-1039,the Windows Jet Database Engine,,,, improperly handles objects in memory,remote code execution
CVE-2020-1040,Hyper-V RemoteFX vGPU on a host server,,,, fails to properly validate input from an authenticated user on a guest operating system,remote code execution
CVE-2020-1041,Hyper-V RemoteFX vGPU on a host server,,,, fails to properly validate input from an authenticated user on a guest operating system,remote code execution
CVE-2020-1042,Hyper-V RemoteFX vGPU on a host server,,,, fails to properly validate input from an authenticated user on a guest operating system,remote code execution
CVE-2020-1043,Hyper-V RemoteFX vGPU on a host server,,,, fails to properly validate input from an authenticated user on a guest operating system,remote code execution
CVE-2020-1044, SQL Server Reporting Services (SSRS) when the server,,,, improperly validates attachments uploaded to reports,security feature bypass
CVE-2020-1046,Microsoft .NET Framework processes input,,,,,remote code execution
CVE-2020-1047,Windows Hyper-V on a host server,,,, fails to properly handle objects in memory,An elevation of privilege vulnerability
CVE-2020-1049,Microsoft Dynamics 365 (on-premises),,,, does not properly sanitize a specially crafted web request to an affected Dynamics server,cross site scripting
CVE-2020-1050,Microsoft Dynamics 365 (on-premises),,,, does not properly sanitize a specially crafted web request to an affected Dynamics server,cross site scripting
CVE-2020-1051,the Windows Jet Database Engine,,,, improperly handles objects in memory,remote code execution
CVE-2020-10518, GitHub Enterprise Server that could be exploited when building a GitHub Pages site,,,,,remote code execution
CVE-2020-10519, GitHub Enterprise Server that could be exploited when building a GitHub Pages site,,,,,remote code execution
CVE-2020-1052, the way that the ssdpsrv.dll,,,, handles objects in memory,An elevation of privilege vulnerability exists
CVE-2020-1053,DirectX,,,, improperly handles objects in memory,An elevation of privilege vulnerability
CVE-2020-10531, International Components for Unicode (ICU) for C/C++ through 66.1,,,,,
CVE-2020-10537, Epikur before 20.1.1,,,,,
CVE-2020-10538, Epikur before 20.1.1,,,,,
CVE-2020-10539, Epikur before 20.1.1,,,,,
CVE-2020-1054, Windows when the Windows kernel-mode driver,,,, fails to properly handle objects in memory,An elevation of privilege vulnerability exists
CVE-2020-10544, tooltip/tooltip.js in PrimeTek PrimeFaces 7.0.11,,,,,An XSS issue was discovered
CVE-2020-1055,Active Directory Federation Services (ADFS),,,, does not properly sanitize user inputs,cross-site-scripting (XSS)
CVE-2020-10553, Psyprax before 3.2.2,,,,,
CVE-2020-10554, Psyprax beforee 3.2.2,,,,,
CVE-2020-1056,Microsoft Edge,,,, does not properly enforce cross-domain policies,An elevation of privilege vulnerability
CVE-2020-10560, Open Source Social Network (OSSN) through 5.3,The attacker ,lead to further compromise,,,
CVE-2020-10561,k-jet printer < 3.4.6_0138,,,,,
CVE-2020-10562, DEVOME GRR before 3.4.1c,,,,,
CVE-2020-10563, DEVOME GRR before 3.4.1c,,,,,
CVE-2020-10564, the File Upload plugin before 4.13.0 for WordPress,,lead to remote code execution ,by uploading a crafted txt file into the lib directory,,
CVE-2020-10567, Responsive Filemanager through 9.14.0,,,,,
CVE-2020-1057, the way that the ChakraCore scripting engine,,,, handles objects in memory,remote code execution
CVE-2020-10571, psd-tools before 1.9.4,,,,,
CVE-2020-10573, Janus through 0.9.1,,,,,
CVE-2020-10574, Janus through 0.9.1,,,,,
CVE-2020-10575, Janus through 0.9.1,,,,,
CVE-2020-10576, Janus through 0.9.1,,cause a server crash.,,,
CVE-2020-10577, Janus through 0.9.1,,,,,
CVE-2020-10578, system/controller/backend/template.php in QCMS v3.0.1.,,,,,An arbitrary file read vulnerability exists
CVE-2020-1058, the way that the VBScript engine,,,, handles objects in memory,remote code execution
CVE-2020-1059,Microsoft Edge,,,, does not properly parse HTTP content,spoofing
CVE-2020-10591, Walmart Labs Concord before 1.44.0,,,,,
CVE-2020-1060, the way that the VBScript engine,,,, handles objects in memory,remote code execution
CVE-2020-10600, blocking queries to PI Data Archive (2018 SP2 and prior versions).,,result in blocking queries to PI Data Archive (2018 SP2 and prior versions).,,,An authenticated remote attacker could crash PI Archive Subsystem when the subsystem is working under memory pressure. This can result
CVE-2020-1061, the way that the Microsoft Script Runtime,,,, handles objects in memory,remote code execution
CVE-2020-1062,Internet Explorer,,,, improperly accesses objects in memory,remote code execution
CVE-2020-1063,Microsoft Dynamics 365 (on-premises),,,, does not properly sanitize a specially crafted web request to an affected Dynamics server,cross site scripting
CVE-2020-10633, eWON Flexy and Cosy (all firmware versions prior to 14.1s0),An attacker ,,,,non-persistent XSS (cross-site scripting)
CVE-2020-1064, the way that the MSHTML engine,,,, improperly validates input.An attacker could execute arbitrary code in the context of the current user,remote code execution
CVE-2020-10643, a third-party component.,,,,,victim using PI Vision 2019 mobile to a
CVE-2020-1065, the way that the ChakraCore scripting engine,,,, handles objects in memory,remote code execution
CVE-2020-1067, the way that Windows,,,, handles objects in memory,remote code execution
CVE-2020-1068, Windows Media Service that allows file creation in arbitrary locations.To exploit the vulnerability,,,,,Service that allows file creation in arbitrary locations.To exploit the
CVE-2020-10684, Ansible Engine,,,,,
CVE-2020-10685, Ansible Engine affecting Ansible Engine versions 2.7.x before 2.7.17 and 2.8.x before 2.8.11 and 2.9.x before 2.9.7 as well as Ansible Tower before and including versions 3.4.5 and 3.5.5 and 3.6.3 when,,,, using modules which decrypts vault files such as assemble,
CVE-2020-10686, Keycloak version 8.0.2 and 9.0.0,,,,,
CVE-2020-10687, all versions of Undertow before Undertow 2.2.0.Final,,,,,A flaw was discovered
CVE-2020-10688, RESTEasy in versions before 3.11.1.Final and before 4.5.3.Final,,,,,A cross-site scripting (XSS) flaw was found
CVE-2020-10689, the Eclipse Che up to version 7.8.x,,,,,
CVE-2020-1069, Microsoft SharePoint Server when it,,,, fails to properly identify and filter unsafe ASP.Net web controls,remote code execution
CVE-2020-10691, all ansible-engine versions 2.9.x prior to 2.9.7,,,,,An archive traversal flaw was found
CVE-2020-10695, the /etc/passwd file was found in the redhat-sso-7 container,An attacker ,,,,An insecure modification flaw
CVE-2020-10697, Ansible Tower when running Openshift,,,,,
CVE-2020-10699, Linux,,,,,
CVE-2020-10700, the way samba AD DC LDAP servers,,,,,A use-after-free flaw was found
CVE-2020-10702, QEMU in the implementation of the Pointer Authentication (PAuth) support for ARM introduced in version 4.0 and fixed in version 5.0.0,A local attacker ,,,,
CVE-2020-10703, the libvirt API responsible introduced in upstream version 3.10.0,,,,,A NULL pointer dereference was found
CVE-2020-10705," Undertow in versions before Undertow 2.1.1.Final where certain requests to the """"Expect: 100-continue"""" header may cause an out of memory error",,lead to a denial of service.,,,A flaw was discovered
CVE-2020-1071,Windows,,,, improperly handles errors tied to Remote Access Common Dialog,An elevation of privilege vulnerability
CVE-2020-10711, the Linux kernel's SELinux subsystem in versions before 5.7,,,,,A NULL pointer dereference flaw was found
CVE-2020-10713, grub2,,,,,
CVE-2020-10714, WildFly Elytron version 1.11.3.Final and before,,,,,
CVE-2020-10716, Red Hat Satellite's Job Invocation,,,,,
CVE-2020-10717, the virtio-fs shared file system daemon (virtiofsd) implementation of the QEMU version >= v5.0,,,,,A potential DoS flaw was found
CVE-2020-10718, Wildfly before wildfly-embedded-13.0.0.Final,,,,,
CVE-2020-10719, Undertow in versions before 2.1.1.Final,,,,,
CVE-2020-1072,the Windows kernel,,,, improperly handles objects in memory,An information disclosure vulnerability
CVE-2020-10721, the fabric8-maven-plugin 4.0.0 and later,,,,,
CVE-2020-10722, DPDK versions 18.05 and above,,result in a smaller memory map than requested,,,vulnerability was found in DPDK versions 18.05 and above. A missing check for an integer overflow
CVE-2020-10723, DPDK versions 17.05 and above,,,,,A memory corruption issue was found
CVE-2020-10724, DPDK versions 18.11 and above,,,,,
CVE-2020-10726, DPDK versions 19.11 and above,,,,,
CVE-2020-10727, ActiveMQ Artemis management API from version 2.7.0 up until 2.12.0,,,,,
CVE-2020-10729, the,,,, use of insufficiently random values in Ansible,flaw was found in the use of insufficiently random values in Ansible. Two random password lookups of the same length generate the equal value as the template caching action for the same file since no re-evaluation happens. The highest threat from this
CVE-2020-1073, the way that the ChakraCore scripting engine,,,, handles objects in memory,remote code execution
CVE-2020-10731, the nova_libvirt container provided by the Red Hat OpenStack Platform 16,,,,,
